IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,5.01
8.219.122.96,2082,2082,false,SIN,Asia Pacific,Singapore,26,5.00
8.219.153.44,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,5.00
8.222.224.163,2052,2052,false,SIN,Asia Pacific,Singapore,29,5.00
47.245.59.244,2053,2053,true,NRT,Asia Pacific,Tokyo,164,5.00
47.74.18.121,2053,2053,true,LAX,North America,Los Angeles,217,4.99
8.219.209.14,2083,2083,true,SIN,Asia Pacific,Singapore,77,4.99
47.74.44.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,248,4.99
8.219.122.55,8443,8443,true,SIN,Asia Pacific,Singapore,88,4.99
47.74.34.38,2053,2053,true,NRT,Asia Pacific,Tokyo,142,4.99
47.236.145.180,8080,8080,false,SIN,Asia Pacific,Singapore,19,4.99
47.74.8.238,8080,8080,false,HKG,Asia Pacific,Hong Kong,168,4.99
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,4.99
8.210.107.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,4.98
47.74.13.200,2096,2096,true,LAX,North America,Los Angeles,206,4.98
8.219.170.232,8880,8880,false,SIN,Asia Pacific,Singapore,26,4.98
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,4.98
47.74.23.99,2082,2082,false,HKG,Asia Pacific,Hong Kong,176,4.98
8.222.145.164,2087,2087,true,SIN,Asia Pacific,Singapore,27,4.97
47.74.18.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,241,4.97
8.218.65.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,4.97
47.74.41.136,2087,2087,true,NRT,Asia Pacific,Tokyo,78,4.97
8.219.99.8,2053,2053,true,SIN,Asia Pacific,Singapore,135,4.97
47.245.59.133,2053,2053,true,LAX,North America,Los Angeles,356,4.97
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,4.96
47.74.5.99,2083,2083,true,HKG,Asia Pacific,Hong Kong,219,4.96
47.74.4.47,80,80,false,NRT,Asia Pacific,Tokyo,73,4.96
8.219.72.51,80,80,false,SIN,Asia Pacific,Singapore,31,4.96
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,44,4.96
47.245.54.140,8443,8443,true,LAX,North America,Los Angeles,257,4.96
8.222.140.87,2083,2083,true,SIN,Asia Pacific,Singapore,93,4.96
8.219.106.156,443,443,true,SIN,Asia Pacific,Singapore,169,4.96
47.74.34.135,8443,8443,true,NRT,Asia Pacific,Tokyo,79,4.96
47.236.145.180,2095,2095,false,SIN,Asia Pacific,Singapore,659,4.96
8.219.93.5,2095,2095,false,SIN,Asia Pacific,Singapore,12,4.96
47.74.15.117,8443,8443,true,SIN,Asia Pacific,Singapore,240,4.96
8.219.78.1,2053,2053,true,SIN,Asia Pacific,Singapore,76,4.95
47.236.116.208,2082,2082,false,SIN,Asia Pacific,Singapore,14,4.95
47.242.176.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,4.95
8.217.248.220,80,80,false,HKG,Asia Pacific,Hong Kong,38,4.95
47.74.10.135,2095,2095,false,SIN,Asia Pacific,Singapore,160,4.95
8.219.75.44,2082,2082,false,SIN,Asia Pacific,Singapore,13,4.95
47.74.34.73,2082,2082,false,NRT,Asia Pacific,Tokyo,72,4.95
47.74.43.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,164,4.94
8.219.170.223,2087,2087,true,SIN,Asia Pacific,Singapore,50,4.94
47.74.45.143,8880,8880,false,NRT,Asia Pacific,Tokyo,77,4.94
47.74.14.85,80,80,false,HKG,Asia Pacific,Hong Kong,188,4.94
8.222.131.102,2082,2082,false,SIN,Asia Pacific,Singapore,17,4.94
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,39,4.94
8.219.53.142,2095,2095,false,SIN,Asia Pacific,Singapore,4,4.94
47.74.9.63,2096,2096,true,LAX,North America,Los Angeles,205,4.93
8.219.5.10,2087,2087,true,SIN,Asia Pacific,Singapore,51,4.93
8.219.93.85,8443,8443,true,SIN,Asia Pacific,Singapore,118,4.93
47.74.43.95,8443,8443,true,LAX,North America,Los Angeles,186,4.93
8.219.173.233,2086,2086,false,SIN,Asia Pacific,Singapore,8,4.93
47.245.3.137,8443,8443,true,NRT,Asia Pacific,Tokyo,103,4.93
47.245.56.207,2053,2053,true,HKG,Asia Pacific,Hong Kong,270,4.92
8.217.248.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,4.92
47.245.4.22,2052,2052,false,HKG,Asia Pacific,Hong Kong,166,4.92
8.219.210.93,2083,2083,true,SIN,Asia Pacific,Singapore,129,4.92
8.219.215.214,8080,8080,false,SIN,Asia Pacific,Singapore,5,4.91
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,4.91
8.222.150.197,2096,2096,true,SIN,Asia Pacific,Singapore,97,4.91
8.209.200.73,2087,2087,true,NRT,Asia Pacific,Tokyo,89,4.91
47.236.7.246,2053,2053,true,SIN,Asia Pacific,Singapore,50,4.91
47.74.34.38,2087,2087,true,NRT,Asia Pacific,Tokyo,73,4.90
47.74.13.66,8880,8880,false,SIN,Asia Pacific,Singapore,157,4.90
47.245.56.50,2096,2096,true,LAX,North America,Los Angeles,333,4.90
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,4.90
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,89,4.90
47.74.10.135,2096,2096,true,HKG,Asia Pacific,Hong Kong,210,4.90
8.219.66.156,2086,2086,false,LAX,North America,Los Angeles,210,4.90
8.219.101.138,8080,8080,false,SIN,Asia Pacific,Singapore,22,4.89
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,4.89
47.74.14.85,2096,2096,true,LAX,North America,Los Angeles,256,4.89
8.222.136.196,8443,8443,true,SIN,Asia Pacific,Singapore,74,4.89
47.236.130.95,2052,2052,false,SIN,Asia Pacific,Singapore,20,4.88
47.245.113.117,2096,2096,true,SIN,Asia Pacific,Singapore,59,4.88
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,111,4.88
47.74.9.174,2083,2083,true,SIN,Asia Pacific,Singapore,210,4.88
47.74.34.135,2086,2086,false,NRT,Asia Pacific,Tokyo,75,4.88
8.219.202.130,2053,2053,true,SIN,Asia Pacific,Singapore,102,4.88
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,4.88
8.219.173.239,2096,2096,true,SIN,Asia Pacific,Singapore,70,4.88
47.245.118.70,8080,8080,false,SIN,Asia Pacific,Singapore,15,4.88
47.74.26.196,2053,2053,true,HKG,Asia Pacific,Hong Kong,174,4.88
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,69,4.88
8.219.111.175,2087,2087,true,SIN,Asia Pacific,Singapore,109,4.88
8.222.159.252,80,80,false,SIN,Asia Pacific,Singapore,56,4.88
47.74.44.57,8443,8443,true,SIN,Asia Pacific,Singapore,193,4.87
47.236.15.73,80,80,false,SIN,Asia Pacific,Singapore,11,4.87
47.245.102.156,2086,2086,false,SIN,Asia Pacific,Singapore,29,4.87
47.245.59.244,2086,2086,false,HKG,Asia Pacific,Hong Kong,174,4.87
8.219.134.117,2095,2095,false,SIN,Asia Pacific,Singapore,31,4.87
47.74.8.238,2096,2096,true,HKG,Asia Pacific,Hong Kong,266,4.87
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,44,4.87
47.91.23.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,150,4.86
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,76,4.86
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,4.86
8.222.136.196,8443,8443,true,HKG,Asia Pacific,Hong Kong,104,4.86
47.236.4.129,8080,8080,false,SIN,Asia Pacific,Singapore,28,4.86
8.222.167.8,2096,2096,true,SIN,Asia Pacific,Singapore,110,4.86
8.222.253.235,2095,2095,false,SIN,Asia Pacific,Singapore,53,4.85
47.245.55.94,2087,2087,true,LAX,North America,Los Angeles,266,4.85
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,33,4.85
47.245.56.29,2087,2087,true,NRT,Asia Pacific,Tokyo,230,4.85
8.222.160.61,8880,8880,false,SIN,Asia Pacific,Singapore,77,4.85
8.219.97.179,8880,8880,false,SIN,Asia Pacific,Singapore,23,4.85
8.222.193.65,8880,8880,false,SIN,Asia Pacific,Singapore,41,4.84
47.74.11.219,2087,2087,true,NRT,Asia Pacific,Tokyo,131,4.84
47.74.34.38,2095,2095,false,NRT,Asia Pacific,Tokyo,74,4.84
8.222.224.17,2082,2082,false,SIN,Asia Pacific,Singapore,28,4.84
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,75,4.84
47.236.4.129,2082,2082,false,SIN,Asia Pacific,Singapore,36,4.84
47.74.27.94,80,80,false,NRT,Asia Pacific,Tokyo,81,4.84
47.74.11.9,8443,8443,true,NRT,Asia Pacific,Tokyo,136,4.83
47.245.108.213,8443,8443,true,SIN,Asia Pacific,Singapore,73,4.83
47.74.14.85,2095,2095,false,LAX,North America,Los Angeles,175,4.83
8.219.75.44,8443,8443,true,SIN,Asia Pacific,Singapore,125,4.83
8.222.137.166,2087,2087,true,SIN,Asia Pacific,Singapore,61,4.83
8.219.82.177,2053,2053,true,SIN,Asia Pacific,Singapore,84,4.83
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,42,4.83
8.222.140.87,2082,2082,false,SIN,Asia Pacific,Singapore,33,4.83
47.236.4.129,2052,2052,false,SIN,Asia Pacific,Singapore,9,4.83
8.217.239.116,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,4.82
8.217.239.116,443,443,true,HKG,Asia Pacific,Hong Kong,49,4.82
47.74.14.85,2052,2052,false,HKG,Asia Pacific,Hong Kong,169,4.82
8.209.214.157,2052,2052,false,NRT,Asia Pacific,Tokyo,81,4.82
8.222.144.219,2052,2052,false,SIN,Asia Pacific,Singapore,27,4.82
47.74.26.132,8880,8880,false,SIN,Asia Pacific,Singapore,165,4.82
47.236.7.13,2086,2086,false,SIN,Asia Pacific,Singapore,10,4.81
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,4.81
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,4.81
47.245.108.213,2083,2083,true,SIN,Asia Pacific,Singapore,34,4.80
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,50,4.80
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,4.80
47.245.56.207,2052,2052,false,NRT,Asia Pacific,Tokyo,127,4.80
47.243.70.197,80,80,false,HKG,Asia Pacific,Hong Kong,35,4.80
8.219.79.74,2087,2087,true,SIN,Asia Pacific,Singapore,93,4.80
47.74.52.188,8443,8443,true,SIN,Asia Pacific,Singapore,202,4.79
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,4.79
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,34,4.79
47.74.16.67,2087,2087,true,LAX,North America,Los Angeles,298,4.79
47.74.46.84,2052,2052,false,HKG,Asia Pacific,Hong Kong,166,4.79
47.245.54.58,2083,2083,true,SIN,Asia Pacific,Singapore,277,4.79
8.222.160.61,2095,2095,false,SIN,Asia Pacific,Singapore,5,4.79
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,116,4.78
8.219.82.35,2096,2096,true,SIN,Asia Pacific,Singapore,98,4.78
47.74.45.143,2082,2082,false,SIN,Asia Pacific,Singapore,150,4.78
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,4.78
47.236.15.73,2082,2082,false,SIN,Asia Pacific,Singapore,17,4.78
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,4.77
47.76.77.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,4.77
47.74.40.13,8880,8880,false,NRT,Asia Pacific,Tokyo,78,4.77
47.245.54.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,267,4.77
8.219.110.88,2087,2087,true,SIN,Asia Pacific,Singapore,67,4.77
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,4.77
8.219.63.193,2052,2052,false,SIN,Asia Pacific,Singapore,3,4.76
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,4.76
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,4.76
8.219.55.31,2095,2095,false,NRT,Asia Pacific,Tokyo,93,4.76
8.219.111.175,2087,2087,true,SIN,Asia Pacific,Singapore,91,4.76
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,4.76
47.243.162.49,2096,2096,true,HKG,Asia Pacific,Hong Kong,86,4.76
47.243.107.148,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,4.76
8.219.56.205,2095,2095,false,SIN,Asia Pacific,Singapore,19,4.75
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,92,4.75
47.245.6.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,191,4.75
8.219.122.96,2083,2083,true,SIN,Asia Pacific,Singapore,111,4.75
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,4.75
47.76.94.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,4.75
8.222.174.108,2053,2053,true,SIN,Asia Pacific,Singapore,133,4.75
47.74.52.104,8880,8880,false,LAX,North America,Los Angeles,177,4.75
47.245.113.117,80,80,false,SIN,Asia Pacific,Singapore,14,4.75
47.91.17.102,8443,0,true,HKG,Asia Pacific,Hong Kong,184,4.75
47.245.6.9,8443,8443,true,HKG,Asia Pacific,Hong Kong,241,4.74
47.74.37.50,2096,2096,true,SIN,Asia Pacific,Singapore,257,4.74
47.236.130.95,2095,2095,false,SIN,Asia Pacific,Singapore,591,4.74
47.74.14.85,2086,2086,false,SIN,Asia Pacific,Singapore,153,4.74
8.222.168.155,2082,2082,false,SIN,Asia Pacific,Singapore,7,4.74
47.74.27.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,169,4.73
8.219.111.175,2086,2086,false,SIN,Asia Pacific,Singapore,10,4.73
47.74.9.63,2083,2083,true,HKG,Asia Pacific,Hong Kong,302,4.73
47.74.49.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,171,4.73
8.222.153.11,8443,8443,true,LAX,North America,Los Angeles,217,4.73
47.245.57.38,2083,2083,true,HKG,Asia Pacific,Hong Kong,297,4.73
47.245.58.175,2096,2096,true,HKG,Asia Pacific,Hong Kong,315,4.73
47.74.46.84,2087,2087,true,NRT,Asia Pacific,Tokyo,144,4.72
8.219.110.88,2086,2086,false,SIN,Asia Pacific,Singapore,8,4.72
8.219.82.35,8443,8443,true,SIN,Asia Pacific,Singapore,154,4.72
47.74.39.194,8080,8080,false,NRT,Asia Pacific,Tokyo,79,4.72
8.222.153.11,8080,8080,false,LAX,North America,Los Angeles,195,4.72
47.74.15.117,2096,2096,true,HKG,Asia Pacific,Hong Kong,257,4.72
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,35,4.72
47.74.26.196,2052,2052,false,HKG,Asia Pacific,Hong Kong,163,4.71
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,4.71
8.219.153.44,80,80,false,SIN,Asia Pacific,Singapore,8,4.71
8.219.179.34,2053,2053,true,SIN,Asia Pacific,Singapore,58,4.71
47.245.113.117,2095,2095,false,SIN,Asia Pacific,Singapore,15,4.71
47.236.144.208,8880,8880,false,SIN,Asia Pacific,Singapore,20,4.70
8.222.144.219,2082,2082,false,SIN,Asia Pacific,Singapore,4,4.70
8.209.243.172,8443,8443,true,LAX,North America,Los Angeles,182,4.70
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,4.70
47.91.14.62,2083,2083,true,HKG,Asia Pacific,Hong Kong,162,4.70
47.245.4.22,8880,8880,false,HKG,Asia Pacific,Hong Kong,167,4.70
8.219.124.227,2096,2096,true,SIN,Asia Pacific,Singapore,63,4.70
47.74.8.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,166,4.70
47.74.27.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,287,4.70
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,4.70
47.74.54.145,2086,2086,false,NRT,Asia Pacific,Tokyo,73,4.69
47.74.34.73,2082,2082,false,NRT,Asia Pacific,Tokyo,86,4.69
8.222.129.32,80,80,false,SIN,Asia Pacific,Singapore,30,4.69
47.236.7.206,2052,2052,false,SIN,Asia Pacific,Singapore,17,4.69
8.209.200.73,2086,2086,false,NRT,Asia Pacific,Tokyo,78,4.68
8.218.48.92,443,443,true,HKG,Asia Pacific,Hong Kong,88,4.68
47.243.70.197,443,443,true,HKG,Asia Pacific,Hong Kong,88,4.68
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,8,4.68
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,25,4.68
47.236.7.13,8880,8880,false,SIN,Asia Pacific,Singapore,7,4.68
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,48,4.68
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,4.68
47.74.37.50,8080,8080,false,NRT,Asia Pacific,Tokyo,71,4.68
8.217.207.60,443,443,true,HKG,Asia Pacific,Hong Kong,45,4.67
47.74.26.196,2087,2087,true,HKG,Asia Pacific,Hong Kong,247,4.67
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,39,4.67
8.219.0.162,2082,2082,false,SIN,Asia Pacific,Singapore,11,4.67
47.74.4.47,8080,8080,false,SIN,Asia Pacific,Singapore,164,4.67
47.245.57.109,2053,2053,true,HKG,Asia Pacific,Hong Kong,303,4.67
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,4.67
47.74.11.251,80,80,false,SIN,Asia Pacific,Singapore,152,4.66
47.245.102.156,2052,2052,false,SIN,Asia Pacific,Singapore,22,4.66
8.219.99.8,2095,2095,false,SIN,Asia Pacific,Singapore,15,4.66
8.219.121.24,2087,2087,true,SIN,Asia Pacific,Singapore,91,4.66
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,4.66
47.74.39.194,8080,8080,false,SIN,Asia Pacific,Singapore,166,4.66
8.222.150.197,8880,8880,false,SIN,Asia Pacific,Singapore,28,4.65
8.219.50.180,2087,2087,true,SIN,Asia Pacific,Singapore,109,4.65
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,4.65
8.219.114.201,2096,2096,true,SIN,Asia Pacific,Singapore,73,4.65
47.236.87.206,2087,2087,true,SIN,Asia Pacific,Singapore,102,4.65
47.74.49.62,2083,2083,true,HKG,Asia Pacific,Hong Kong,173,4.64
8.219.245.187,8080,8080,false,SIN,Asia Pacific,Singapore,11,4.64
8.219.3.53,2087,2087,true,SIN,Asia Pacific,Singapore,30,4.64
47.236.19.51,2082,2082,false,SIN,Asia Pacific,Singapore,33,4.63
8.210.107.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,4.63
47.74.27.211,2087,2087,true,NRT,Asia Pacific,Tokyo,82,4.63
47.74.10.135,8443,8443,true,NRT,Asia Pacific,Tokyo,195,4.63
8.219.174.213,80,80,false,SIN,Asia Pacific,Singapore,10,4.63
47.74.41.87,8443,8443,true,NRT,Asia Pacific,Tokyo,118,4.63
47.74.27.151,8443,8443,true,HKG,Asia Pacific,Hong Kong,360,4.62
47.74.34.73,2052,2052,false,NRT,Asia Pacific,Tokyo,75,4.62
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,4.62
47.74.54.33,80,80,false,SIN,Asia Pacific,Singapore,154,4.62
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,32,4.62
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,38,4.62
8.219.172.128,2083,2083,true,SIN,Asia Pacific,Singapore,114,4.61
47.74.26.196,8880,8880,false,HKG,Asia Pacific,Hong Kong,167,4.61
47.236.144.196,8880,8880,false,SIN,Asia Pacific,Singapore,27,4.61
47.74.22.171,2052,2052,false,LAX,North America,Los Angeles,180,4.60
47.245.62.84,2095,2095,false,HKG,Asia Pacific,Hong Kong,210,4.60
47.236.144.196,8080,8080,false,SIN,Asia Pacific,Singapore,364,4.60
8.209.222.232,2052,2052,false,HKG,Asia Pacific,Hong Kong,163,4.60
47.245.113.117,2052,2052,false,SIN,Asia Pacific,Singapore,20,4.60
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.60
47.74.34.73,8080,8080,false,NRT,Asia Pacific,Tokyo,74,4.60
8.209.222.31,2095,2095,false,NRT,Asia Pacific,Tokyo,76,4.60
47.74.12.139,2053,2053,true,SIN,Asia Pacific,Singapore,201,4.60
47.245.118.197,2082,2082,false,SIN,Asia Pacific,Singapore,5,4.59
8.219.106.156,2052,2052,false,SIN,Asia Pacific,Singapore,34,4.59
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,54,4.59
8.219.175.127,2053,2053,true,SIN,Asia Pacific,Singapore,117,4.59
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,12,4.58
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,86,4.58
47.236.97.254,2082,2082,false,SIN,Asia Pacific,Singapore,12,4.58
8.222.154.50,8080,8080,false,SIN,Asia Pacific,Singapore,35,4.58
47.245.102.156,2095,2095,false,SIN,Asia Pacific,Singapore,18,4.58
8.217.251.62,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,4.58
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,4.58
47.245.2.231,2087,2087,true,NRT,Asia Pacific,Tokyo,124,4.57
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,4.57
47.245.6.9,2087,2087,true,HKG,Asia Pacific,Hong Kong,197,4.57
47.236.5.223,2095,2095,false,SIN,Asia Pacific,Singapore,51,4.57
47.74.18.121,8443,8443,true,SIN,Asia Pacific,Singapore,198,4.56
8.219.115.215,2082,2082,false,SIN,Asia Pacific,Singapore,19,4.56
47.74.5.99,2052,2052,false,SIN,Asia Pacific,Singapore,149,4.56
47.74.10.135,2083,2083,true,LAX,North America,Los Angeles,250,4.56
47.236.130.95,2086,2086,false,SIN,Asia Pacific,Singapore,353,4.56
47.74.26.132,80,80,false,SIN,Asia Pacific,Singapore,163,4.56
47.74.11.251,2083,2083,true,HKG,Asia Pacific,Hong Kong,246,4.55
8.217.251.62,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,4.55
8.222.198.105,80,80,false,SIN,Asia Pacific,Singapore,6,4.55
8.219.175.127,8443,8443,true,SIN,Asia Pacific,Singapore,20,4.55
47.74.34.73,2086,2086,false,NRT,Asia Pacific,Tokyo,73,4.55
47.236.145.180,2082,2082,false,SIN,Asia Pacific,Singapore,26,4.55
8.222.140.87,8443,8443,true,SIN,Asia Pacific,Singapore,101,4.55
47.74.11.219,2083,2083,true,NRT,Asia Pacific,Tokyo,95,4.55
47.74.10.135,2095,2095,false,LAX,North America,Los Angeles,171,4.54
47.245.56.207,8880,8880,false,HKG,Asia Pacific,Hong Kong,175,4.54
47.74.23.99,2095,2095,false,SIN,Asia Pacific,Singapore,153,4.54
8.222.229.22,2095,2095,false,SIN,Asia Pacific,Singapore,68,4.54
8.209.214.222,8443,8443,true,HKG,Asia Pacific,Hong Kong,200,4.54
47.245.89.102,8880,8880,false,SIN,Asia Pacific,Singapore,7,4.53
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,4.53
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,33,4.53
47.74.45.143,2052,2052,false,LAX,North America,Los Angeles,191,4.53
8.219.142.191,80,80,false,SIN,Asia Pacific,Singapore,31,4.53
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,91,4.53
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,4.53
8.219.58.64,8443,8443,true,SIN,Asia Pacific,Singapore,105,4.53
47.74.34.162,2052,2052,false,LAX,North America,Los Angeles,172,4.52
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,70,4.52
47.91.2.165,80,80,false,HKG,Asia Pacific,Hong Kong,149,4.52
47.74.23.99,2082,2082,false,SIN,Asia Pacific,Singapore,157,4.52
8.219.61.52,8880,8880,false,SIN,Asia Pacific,Singapore,16,4.52
8.219.208.69,8080,8080,false,SIN,Asia Pacific,Singapore,14,4.52
8.219.156.148,2083,2083,true,SIN,Asia Pacific,Singapore,125,4.51
47.74.18.121,8880,8880,false,SIN,Asia Pacific,Singapore,170,4.51
8.209.200.73,2052,2052,false,NRT,Asia Pacific,Tokyo,86,4.51
47.74.52.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,174,4.51
8.219.242.208,2087,2087,true,SIN,Asia Pacific,Singapore,67,4.51
8.209.240.227,2083,2083,true,HKG,Asia Pacific,Hong Kong,179,4.51
47.74.46.110,2087,2087,true,NRT,Asia Pacific,Tokyo,100,4.51
8.219.173.239,8880,8880,false,SIN,Asia Pacific,Singapore,24,4.50
8.219.53.142,80,80,false,SIN,Asia Pacific,Singapore,23,4.50
47.74.27.94,2087,2087,true,LAX,North America,Los Angeles,254,4.50
8.219.107.199,2096,2096,true,SIN,Asia Pacific,Singapore,112,4.50
47.243.70.197,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,4.50
47.74.43.24,80,80,false,HKG,Asia Pacific,Hong Kong,181,4.50
8.209.222.31,80,80,false,NRT,Asia Pacific,Tokyo,84,4.50
47.245.6.9,2083,2083,true,HKG,Asia Pacific,Hong Kong,236,4.50
8.218.3.12,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,4.49
8.222.154.50,2096,2096,true,SIN,Asia Pacific,Singapore,113,4.49
47.243.70.197,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,4.49
47.245.59.133,2087,2087,true,HKG,Asia Pacific,Hong Kong,270,4.49
47.74.54.33,2083,2083,true,NRT,Asia Pacific,Tokyo,98,4.49
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,46,4.49
47.245.108.213,2086,2086,false,SIN,Asia Pacific,Singapore,11,4.49
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,42,4.49
47.236.96.141,2083,2083,true,SIN,Asia Pacific,Singapore,44,4.48
8.219.159.232,80,80,false,SIN,Asia Pacific,Singapore,14,4.48
47.74.5.233,80,80,false,SIN,Asia Pacific,Singapore,150,4.48
47.74.39.194,2086,2086,false,SIN,Asia Pacific,Singapore,162,4.48
47.74.41.136,2096,2096,true,NRT,Asia Pacific,Tokyo,128,4.47
47.74.12.139,8880,8880,false,HKG,Asia Pacific,Hong Kong,175,4.47
47.91.16.198,2095,2095,false,SIN,Asia Pacific,Singapore,157,4.47
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,4.47
47.236.7.206,2096,2096,true,SIN,Asia Pacific,Singapore,62,4.47
47.245.113.12,2082,2082,false,SIN,Asia Pacific,Singapore,14,4.47
47.245.115.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,163,4.47
47.245.6.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,239,4.47
47.74.13.239,80,80,false,NRT,Asia Pacific,Tokyo,85,4.46
47.74.13.239,80,80,false,NRT,Asia Pacific,Tokyo,83,4.46
47.74.23.99,2052,2052,false,SIN,Asia Pacific,Singapore,163,4.46
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,71,4.46
